passer_player_id,name,plays,Outcome
00-0033106,J.Goff,75,Completion
00-0033106,J.Goff,75,Incompletion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Touchdown
00-0033537,D.Watson,50,Sack
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Sack
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Sack
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Sack
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Sack
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Interception
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Completion
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Incompletion
00-0033537,D.Watson,50,Scramble
00-0033537,D.Watson,50,Touchdown
00-0033537,D.Watson,50,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Touchdown
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Sack
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Touchdown
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Interception
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Sack
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Touchdown
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Sack
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Sack
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Touchdown
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Sack
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Sack
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Touchdown
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Completion
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Incompletion
00-0033873,P.Mahomes,169,Sack
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Scramble
00-0033873,P.Mahomes,169,Touchdown
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Touchdown
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Interception
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Touchdown
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Touchdown
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Touchdown
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Touchdown
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Touchdown
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Sack
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0033949,J.Dobbs,101,Completion
00-0033949,J.Dobbs,101,Scramble
00-0033949,J.Dobbs,101,Incompletion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Interception
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Touchdown
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Sack
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Incompletion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Scramble
00-0034796,L.Jackson,146,Completion
00-0034796,L.Jackson,146,Touchdown
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Touchdown
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Sack
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Sack
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Sack
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Sack
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Sack
00-0034855,B.Mayfield,94,Touchdown
00-0034855,B.Mayfield,94,Sack
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Touchdown
00-0034855,B.Mayfield,94,Sack
00-0034855,B.Mayfield,94,Interception
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Completion
00-0034855,B.Mayfield,94,Incompletion
00-0034855,B.Mayfield,94,Scramble
00-0034855,B.Mayfield,94,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Sack
00-0034857,J.Allen,156,Interception
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Sack
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Sack
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Sack
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Touchdown
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Interception
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Scramble
00-0034857,J.Allen,156,Incompletion
00-0034857,J.Allen,156,Completion
00-0034857,J.Allen,156,Interception
